task,checkpoint,split,episode,boundary,direction,target_budget,actual_budget,metric_name,noise_block,sample_count,value
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,8,3,D_last,0.01,0.0009033913956955075,gaussian_kl_mean,none,1,0.0009033913956955075
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,8,3,D_last,0.01,0.0009033913956955075,gaussian_kl_max_step,none,1,0.0009033914539031684
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,8,3,D_last,0.01,0.0009033913956955075,gaussian_kl_exec_normalized,none,1,0.0009033913956955075
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,8,3,D_last,0.01,0.0009033913956955075,direct_mu_l2_normalized,none,1,0.006872357334941626
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,8,3,D_last,0.01,0.0009033913956955075,fixed_tape_action_l2,paired,64,0.0002494631917215884
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,8,3,D_last,0.01,0.0009033913956955075,reference_mmd2_unbiased,A,64,0.003819299122643849
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,8,3,D_last,0.01,0.0009033913956955075,reference_mmd2_unbiased,B,64,0.005915323893229167
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,8,3,D_last,0.01,0.0009033913956955075,reference_energy_distance,A,64,0.0020905988556998156
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,8,3,D_last,0.01,0.0009033913956955075,reference_energy_distance,B,64,0.0030183825227949324
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,8,3,D_last,0.01,0.0009033913956955075,ratio_mean,frozen_chain,10,1.0005288124084473
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,8,3,D_last,0.01,0.0009033913956955075,ratio_out_of_clip,frozen_chain,10,0.8
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,8,3,D_last,0.01,0.0009033913956955075,ppo_blocked_fraction,frozen_chain,10,0.3
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,9,3,D_last,0.01,0.001827757339924574,gaussian_kl_sum,none,1,0.5117720365524292
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,9,3,D_last,0.01,0.001827757339924574,gaussian_kl_mean,none,1,0.001827757339924574
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,9,3,D_last,0.01,0.001827757339924574,gaussian_kl_max_step,none,1,0.001827757339924574
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,9,3,D_last,0.01,0.001827757339924574,gaussian_kl_exec_normalized,none,1,0.001827757339924574
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,9,3,D_last,0.01,0.001827757339924574,direct_mu_l2_normalized,none,1,0.0074514164589345455
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,9,3,D_last,0.01,0.001827757339924574,fixed_tape_action_l2,paired,64,0.0003508859081193805
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,9,3,D_last,0.01,0.001827757339924574,reference_mmd2_unbiased,A,64,0.0035189674014136905
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,9,3,D_last,0.01,0.001827757339924574,reference_mmd2_unbiased,B,64,0.006140209379650298
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,9,3,D_last,0.01,0.001827757339924574,reference_energy_distance,A,64,0.0018904942368704047
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,9,3,D_last,0.01,0.001827757339924574,reference_energy_distance,B,64,0.0029776682929387177
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,9,3,D_last,0.01,0.001827757339924574,ratio_mean,frozen_chain,10,0.9929572343826294
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,9,3,D_last,0.01,0.001827757339924574,ratio_out_of_clip,frozen_chain,10,0.7
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,9,3,D_last,0.01,0.001827757339924574,ppo_blocked_fraction,frozen_chain,10,0.4
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,10,3,D_last,0.01,0.008130252361297607,gaussian_kl_sum,none,1,2.27647066116333
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,10,3,D_last,0.01,0.008130252361297607,gaussian_kl_mean,none,1,0.008130252361297607
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,10,3,D_last,0.01,0.008130252361297607,gaussian_kl_max_step,none,1,0.008130252361297607
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,10,3,D_last,0.01,0.008130252361297607,gaussian_kl_exec_normalized,none,1,0.008130252361297607
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,10,3,D_last,0.01,0.008130252361297607,direct_mu_l2_normalized,none,1,0.012751665897667408
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,10,3,D_last,0.01,0.008130252361297607,fixed_tape_action_l2,paired,64,0.00036607481888495386
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,10,3,D_last,0.01,0.008130252361297607,reference_mmd2_unbiased,A,64,0.005415295797681052
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,10,3,D_last,0.01,0.008130252361297607,reference_mmd2_unbiased,B,64,0.002819848439050099
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,10,3,D_last,0.01,0.008130252361297607,reference_energy_distance,A,64,0.0027022290797460713
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,10,3,D_last,0.01,0.008130252361297607,reference_energy_distance,B,64,0.0013537378538222566
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,10,3,D_last,0.01,0.008130252361297607,ratio_mean,frozen_chain,10,0.9983348846435547
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,10,3,D_last,0.01,0.008130252361297607,ratio_out_of_clip,frozen_chain,10,0.8
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,10,3,D_last,0.01,0.008130252361297607,ppo_blocked_fraction,frozen_chain,10,0.5
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,11,3,D_last,0.01,0.0116295600309968,gaussian_kl_sum,none,1,3.256276845932007
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,11,3,D_last,0.01,0.0116295600309968,gaussian_kl_mean,none,1,0.0116295600309968
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,11,3,D_last,0.01,0.0116295600309968,gaussian_kl_max_step,none,1,0.011629560962319374
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,11,3,D_last,0.01,0.0116295600309968,gaussian_kl_exec_normalized,none,1,0.0116295600309968
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,11,3,D_last,0.01,0.0116295600309968,direct_mu_l2_normalized,none,1,0.015250942669808865
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,11,3,D_last,0.01,0.0116295600309968,fixed_tape_action_l2,paired,64,0.00020588991174008697
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,11,3,D_last,0.01,0.0116295600309968,reference_mmd2_unbiased,A,64,0.0019410148499503968
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,11,3,D_last,0.01,0.0116295600309968,reference_mmd2_unbiased,B,64,0.0018392895895337302
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,11,3,D_last,0.01,0.0116295600309968,reference_energy_distance,A,64,0.0009383871441795699
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,11,3,D_last,0.01,0.0116295600309968,reference_energy_distance,B,64,0.0011584001874166971
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,11,3,D_last,0.01,0.0116295600309968,ratio_mean,frozen_chain,10,0.9953030347824097
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,11,3,D_last,0.01,0.0116295600309968,ratio_out_of_clip,frozen_chain,10,0.7
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,11,3,D_last,0.01,0.0116295600309968,ppo_blocked_fraction,frozen_chain,10,0.5
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,12,3,D_last,0.01,7.420991460094228e-05,gaussian_kl_sum,none,1,0.020778775215148926
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,12,3,D_last,0.01,7.420991460094228e-05,gaussian_kl_mean,none,1,7.420991460094228e-05
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,12,3,D_last,0.01,7.420991460094228e-05,gaussian_kl_max_step,none,1,7.420991460094228e-05
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,12,3,D_last,0.01,7.420991460094228e-05,gaussian_kl_exec_normalized,none,1,7.420991460094228e-05
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,12,3,D_last,0.01,7.420991460094228e-05,direct_mu_l2_normalized,none,1,0.0041322591714560986
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,12,3,D_last,0.01,7.420991460094228e-05,fixed_tape_action_l2,paired,64,0.00017575285164639354
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,12,3,D_last,0.01,7.420991460094228e-05,reference_mmd2_unbiased,A,64,0.001224578373015873
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,12,3,D_last,0.01,7.420991460094228e-05,reference_mmd2_unbiased,B,64,0.00226653568328373
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,12,3,D_last,0.01,7.420991460094228e-05,reference_energy_distance,A,64,0.0008287008792635109
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,12,3,D_last,0.01,7.420991460094228e-05,reference_energy_distance,B,64,0.0012263816500466818
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,12,3,D_last,0.01,7.420991460094228e-05,ratio_mean,frozen_chain,10,1.0016262531280518
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,12,3,D_last,0.01,7.420991460094228e-05,ratio_out_of_clip,frozen_chain,10,0.8
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,12,3,D_last,0.01,7.420991460094228e-05,ppo_blocked_fraction,frozen_chain,10,0.3
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,13,3,D_last,0.01,0.00010213681525783613,gaussian_kl_sum,none,1,0.028598308563232422
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,13,3,D_last,0.01,0.00010213681525783613,gaussian_kl_mean,none,1,0.00010213681525783613
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,13,3,D_last,0.01,0.00010213681525783613,gaussian_kl_max_step,none,1,0.00010213682253379375
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,13,3,D_last,0.01,0.00010213681525783613,gaussian_kl_exec_normalized,none,1,0.00010213681525783613
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,13,3,D_last,0.01,0.00010213681525783613,direct_mu_l2_normalized,none,1,0.004440166987478733
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,13,3,D_last,0.01,0.00010213681525783613,fixed_tape_action_l2,paired,64,0.00018206982349511236
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,13,3,D_last,0.01,0.00010213681525783613,reference_mmd2_unbiased,A,64,-0.0012066553509424603
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,13,3,D_last,0.01,0.00010213681525783613,reference_mmd2_unbiased,B,64,0.002841404506138393
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,13,3,D_last,0.01,0.00010213681525783613,reference_energy_distance,A,64,-0.0006459904095483249
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,13,3,D_last,0.01,0.00010213681525783613,reference_energy_distance,B,64,0.0015594060458834214
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,13,3,D_last,0.01,0.00010213681525783613,ratio_mean,frozen_chain,10,0.9955489039421082
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,13,3,D_last,0.01,0.00010213681525783613,ratio_out_of_clip,frozen_chain,10,0.7
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,13,3,D_last,0.01,0.00010213681525783613,ppo_blocked_fraction,frozen_chain,10,0.6
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,14,3,D_last,0.01,0.00014490952889900655,gaussian_kl_sum,none,1,0.04057466983795166
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,14,3,D_last,0.01,0.00014490952889900655,gaussian_kl_mean,none,1,0.00014490952889900655
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,14,3,D_last,0.01,0.00014490952889900655,gaussian_kl_max_step,none,1,0.00014490954345092177
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,14,3,D_last,0.01,0.00014490952889900655,gaussian_kl_exec_normalized,none,1,0.00014490952889900655
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,14,3,D_last,0.01,0.00014490952889900655,direct_mu_l2_normalized,none,1,0.004812184255570173
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,14,3,D_last,0.01,0.00014490952889900655,fixed_tape_action_l2,paired,64,0.0001925037067849189
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,14,3,D_last,0.01,0.00014490952889900655,reference_mmd2_unbiased,A,64,0.003661867171999008
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,14,3,D_last,0.01,0.00014490952889900655,reference_mmd2_unbiased,B,64,0.0028588431222098215
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,14,3,D_last,0.01,0.00014490952889900655,reference_energy_distance,A,64,0.001747440251093052
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,14,3,D_last,0.01,0.00014490952889900655,reference_energy_distance,B,64,0.0014299542184860181
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,14,3,D_last,0.01,0.00014490952889900655,ratio_mean,frozen_chain,10,0.9974333643913269
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,14,3,D_last,0.01,0.00014490952889900655,ratio_out_of_clip,frozen_chain,10,0.6
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,14,3,D_last,0.01,0.00014490952889900655,ppo_blocked_fraction,frozen_chain,10,0.3
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,15,3,D_last,0.01,0.00018234977324027568,gaussian_kl_sum,none,1,0.05105793476104736
square,/mnt/d/AgentData/DPPO-P5-A/formal_run_20260914_074500/robomimic-finetune/square_ft_diffusion_mlp_ta4_td20_tdf10/2026-09-14_07-43-43_42/checkpoint/state_200.pt,TEST,15,3,D_last,0.01,0.00018234977324027568,gaussian_kl_mean,none,1,0.00018234977324027568
