task,checkpoint_hash,reset_seed,source_policy,boundary,pulse_direction,pulse_magnitude,condition,screening_or_test,block,draw,native_success,termination_reason,remaining_horizon,actual_steps,snapshot_id,pulse_id,target_pulse_magnitude,actual_action_delta,clip_ratio,eef_displacement_vs_sham,object_displacement_vs_sham,success_before_pulse,success_during_pulse,done_during_pulse,pulse_complete,action_coordinate,reference_frame,sampler_seed
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940010,bc,10,-x,0.0,sham,pulse,,,0,pulse_complete,356,4,square-seed940010-bc-b10,square-seed940010-bc-b10-m0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940010,bc,10,-x,0.125,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940010-bc-b10,square-seed940010-bc-b10-m0.125,0.125,0.125,0.0,0.004674189273308522,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940010,bc,10,-x,0.25,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940010-bc-b10,square-seed940010-bc-b10-m0.25,0.25,0.25,0.0,0.009358286931501932,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940010,bc,10,-x,0.5,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940010-bc-b10,square-seed940010-bc-b10-m0.5,0.5,0.5,0.0,0.01875604075352526,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940010,ft,10,,,parent,parent,,,1,native_success,288,112,,,,,,,,,,,,,,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940010,ft,10,-x,0.0,sham,pulse,,,0,pulse_complete,356,4,square-seed940010-ft-b10,square-seed940010-ft-b10-m0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940010,ft,10,-x,0.125,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940010-ft-b10,square-seed940010-ft-b10-m0.125,0.125,0.125,0.0,0.0027381905851998683,2.6497791905574324e-07,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940010,ft,10,-x,0.25,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940010-ft-b10,square-seed940010-ft-b10-m0.25,0.25,0.25,0.0,0.0062129063863660865,4.423894011127721e-08,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940010,ft,10,-x,0.5,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940010-ft-b10,square-seed940010-ft-b10-m0.5,0.5,0.5,0.0,0.013505419968629315,2.3041792734257945e-07,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940011,bc,20,,,parent,parent,,,1,native_success,236,164,,,,,,,,,,,,,,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940011,bc,20,+y,0.0,sham,pulse,,,0,pulse_complete,316,4,square-seed940011-bc-b20,square-seed940011-bc-b20-m0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940011,bc,20,+y,0.125,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940011-bc-b20,square-seed940011-bc-b20-m0.125,0.125,0.125,0.0,0.00424195590203916,0.04973535841879889,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940011,bc,20,+y,0.25,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940011-bc-b20,square-seed940011-bc-b20-m0.25,0.25,0.25,0.0,0.008511619014378032,0.04951148109660072,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940011,bc,20,+y,0.5,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940011-bc-b20,square-seed940011-bc-b20-m0.5,0.5,0.5,0.0,0.017028040039992566,0.05007248868431588,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940011,ft,20,,,parent,parent,,,1,native_success,296,104,,,,,,,,,,,,,,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940011,ft,20,+y,0.0,sham,pulse,,,0,pulse_complete,316,4,square-seed940011-ft-b20,square-seed940011-ft-b20-m0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940011,ft,20,+y,0.125,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940011-ft-b20,square-seed940011-ft-b20-m0.125,0.125,0.125,0.0,0.004763895136209435,0.05119117658630272,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940011,ft,20,+y,0.25,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940011-ft-b20,square-seed940011-ft-b20-m0.25,0.25,0.25,0.0,0.009486067990282869,0.052325333858128854,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940011,ft,20,+y,0.5,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940011-ft-b20,square-seed940011-ft-b20-m0.5,0.5,0.5,0.0,0.018989933201179473,0.05573141735151901,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940012,bc,40,,,parent,parent,,,1,native_success,176,224,,,,,,,,,,,,,,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940012,bc,40,-y,0.0,sham,pulse,,,0,pulse_complete,236,4,square-seed940012-bc-b40,square-seed940012-bc-b40-m0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940012,bc,40,-y,0.125,perturbed,pulse,,,0,pulse_complete,236,4,square-seed940012-bc-b40,square-seed940012-bc-b40-m0.125,0.125,0.125,0.0,0.0044036693143651075,0.022604875643166336,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940012,bc,40,-y,0.25,perturbed,pulse,,,0,pulse_complete,236,4,square-seed940012-bc-b40,square-seed940012-bc-b40-m0.25,0.25,0.25,0.0,0.009007128287875381,0.02371869423787356,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940012,bc,40,-y,0.5,perturbed,pulse,,,0,pulse_complete,236,4,square-seed940012-bc-b40,square-seed940012-bc-b40-m0.5,0.5,0.5,0.0,0.01821544474282553,0.0282480053698456,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940012,ft,40,,,parent,parent,,,1,native_success,288,112,,,,,,,,,,,,,,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940013,bc,10,,,parent,parent,,,0,natural_termination_or_horizon,0,400,,,,,,,,,,,,,,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940013,bc,10,+x,0.0,sham,pulse,,,0,pulse_complete,356,4,square-seed940013-bc-b10,square-seed940013-bc-b10-m0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940013,bc,10,+x,0.125,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940013-bc-b10,square-seed940013-bc-b10-m0.125,0.125,0.125,0.0,0.004435623602007983,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940013,bc,10,+x,0.25,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940013-bc-b10,square-seed940013-bc-b10-m0.25,0.25,0.25,0.0,0.008964900875016701,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940013,bc,10,+x,0.5,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940013-bc-b10,square-seed940013-bc-b10-m0.5,0.5,0.5,0.0,0.018052633487178057,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940013,ft,10,,,parent,parent,,,1,native_success,300,100,,,,,,,,,,,,,,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940013,ft,10,+x,0.0,sham,pulse,,,0,pulse_complete,356,4,square-seed940013-ft-b10,square-seed940013-ft-b10-m0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940013,ft,10,+x,0.125,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940013-ft-b10,square-seed940013-ft-b10-m0.125,0.125,0.125,0.0,0.0015235668927661926,4.588863578307168e-06,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940013,ft,10,+x,0.25,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940013-ft-b10,square-seed940013-ft-b10-m0.25,0.25,0.25,0.0,0.0030635109853040187,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940013,ft,10,+x,0.5,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940013-ft-b10,square-seed940013-ft-b10-m0.5,0.5,0.5,0.0,0.006242062959860688,6.005310232836307e-08,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,bc,20,,,parent,parent,,,0,natural_termination_or_horizon,0,400,,,,,,,,,,,,,,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,bc,20,-x,0.0,sham,pulse,,,0,pulse_complete,316,4,square-seed940014-bc-b20,square-seed940014-bc-b20-m0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,bc,20,-x,0.125,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940014-bc-b20,square-seed940014-bc-b20-m0.125,0.125,0.125,0.0,0.004440443623687449,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,bc,20,-x,0.25,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940014-bc-b20,square-seed940014-bc-b20-m0.25,0.25,0.25,0.0,0.008877824317676633,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,bc,20,-x,0.5,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940014-bc-b20,square-seed940014-bc-b20-m0.5,0.5,0.5,0.0,0.017604732034530352,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,,,parent,parent,,,1,native_success,296,104,,,,,,,,,,,,,,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.0,sham,pulse,,,0,pulse_complete,316,4,square-seed940014-ft-b20,square-seed940014-ft-b20-m0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.125,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.125,0.125,0.125,0.0,0.003746227060012833,0.1556311885840912,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.25,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.25,0.25,0.25,0.0,0.007519490634069256,0.15720956649446916,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.5,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.5,0.5,0.5,0.0,0.01508856925011246,0.16053850581201026,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,,,parent,parent,,,0,natural_termination_or_horizon,0,400,,,,,,,,,,,,,,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.0,sham,pulse,,,0,pulse_complete,236,4,square-seed940015-bc-b40,square-seed940015-bc-b40-m0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.125,perturbed,pulse,,,0,pulse_complete,236,4,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.125,0.125,0.125,0.0,0.001575465489923269,0.000575701692176024,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.25,perturbed,pulse,,,0,pulse_complete,236,4,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.25,0.25,0.25,0.0,0.0013037169314897622,0.0010443004800196603,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.5,perturbed,pulse,,,0,pulse_complete,236,4,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.5,0.5,0.5,0.0,0.002350621515201439,0.0018902454108731949,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940015,ft,40,,,parent,parent,,,1,native_success,300,100,,,,,,,,,,,,,,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940016,bc,10,,,parent,parent,,,0,natural_termination_or_horizon,0,400,,,,,,,,,,,,,,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940016,bc,10,-y,0.0,sham,pulse,,,0,pulse_complete,356,4,square-seed940016-bc-b10,square-seed940016-bc-b10-m0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940016,bc,10,-y,0.125,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940016-bc-b10,square-seed940016-bc-b10-m0.125,0.125,0.125,0.0,0.004422520292691406,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940016,bc,10,-y,0.25,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940016-bc-b10,square-seed940016-bc-b10-m0.25,0.25,0.25,0.0,0.008850103571820419,2.4528516631346515e-06,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940016,bc,10,-y,0.5,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940016-bc-b10,square-seed940016-bc-b10-m0.5,0.5,0.5,0.0,0.017802561132925263,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940016,ft,10,,,parent,parent,,,1,native_success,252,148,,,,,,,,,,,,,,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940016,ft,10,-y,0.0,sham,pulse,,,0,pulse_complete,356,4,square-seed940016-ft-b10,square-seed940016-ft-b10-m0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940016,ft,10,-y,0.125,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940016-ft-b10,square-seed940016-ft-b10-m0.125,0.125,0.125,0.0,0.004352958004578937,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940016,ft,10,-y,0.25,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940016-ft-b10,square-seed940016-ft-b10-m0.25,0.25,0.25,0.0,0.008697575703864242,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940016,ft,10,-y,0.5,perturbed,pulse,,,0,pulse_complete,356,4,square-seed940016-ft-b10,square-seed940016-ft-b10-m0.5,0.5,0.5,0.0,0.017344920983691378,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940017,bc,20,,,parent,parent,,,0,natural_termination_or_horizon,0,400,,,,,,,,,,,,,,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940017,bc,20,+x,0.0,sham,pulse,,,0,pulse_complete,316,4,square-seed940017-bc-b20,square-seed940017-bc-b20-m0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940017,bc,20,+x,0.125,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940017-bc-b20,square-seed940017-bc-b20-m0.125,0.125,0.125,0.0,0.0033445884640453797,0.00040809633147380526,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940017,bc,20,+x,0.25,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940017-bc-b20,square-seed940017-bc-b20-m0.25,0.25,0.25,0.0,0.006211668875762107,0.002418728530291079,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940017,bc,20,+x,0.5,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940017-bc-b20,square-seed940017-bc-b20-m0.5,0.5,0.5,0.0,0.012998331968901246,0.00779310986867479,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940017,ft,20,,,parent,parent,,,1,native_success,276,124,,,,,,,,,,,,,,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940017,ft,20,+x,0.0,sham,pulse,,,0,pulse_complete,316,4,square-seed940017-ft-b20,square-seed940017-ft-b20-m0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940017,ft,20,+x,0.125,perturbed,pulse,,,0,pulse_complete,316,4,square-seed940017-ft-b20,square-seed940017-ft-b20-m0.125,0.125,0.125,0.75,0.0018619898097653412,0.07862579667291847,0,0,0,1,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,
