iteration,environment_steps,eval_episode_reward,train_episode_reward
894,64400000,,2923.576893393754
895,64480000,,2863.2073088999086
896,64560000,,2847.9462099114176
897,64640000,,2758.706260333229
898,64720000,,2952.671258479389
899,64800000,,2797.7232036449086
900,64800000,3078.92611607716,
901,64880000,,2782.79255157105
902,64960000,,2897.0340270234956
903,65040000,,2765.57478489118
904,65120000,,2693.059199226465
905,65200000,,2829.4608405464214
906,65280000,,2804.6450759941904
907,65360000,,2684.2057674501816
908,65440000,,2771.5148536121023
909,65520000,,2648.937343768701
910,65520000,3085.96766364187,
911,65600000,,2734.167834635007
912,65680000,,2714.091072604475
913,65760000,,2672.1405360682174
914,65840000,,2541.816676002219
915,65920000,,2729.472814607419
916,66000000,,2647.0292818984312
917,66080000,,2540.6269940653533
918,66160000,,2727.5543679569555
919,66240000,,2671.4900687723057
920,66240000,3089.86995586906,
921,66320000,,2620.803267361919
922,66400000,,2938.9586403688922
923,66480000,,2880.6528197305856
924,66560000,,2601.024036643507
925,66640000,,2635.6917345434963
926,66720000,,2476.902583793398
927,66800000,,2622.4441492363235
928,66880000,,2626.0762415001764
929,66960000,,2689.727130857115
930,66960000,3104.0614213064882,
931,67040000,,2763.1804061152748
932,67120000,,2777.6403617399783
933,67200000,,2509.9611724364945
934,67280000,,2689.467638584183
935,67360000,,2584.99501334386
936,67440000,,2604.0042704644384
937,67520000,,2631.6911833214695
938,67600000,,2545.5690894231543
939,67680000,,2867.3675940041016
940,67680000,3126.7941701746104,
941,67760000,,2598.9912316957475
942,67840000,,2671.907807179753
943,67920000,,2572.1790512735474
944,68000000,,2585.502228963025
945,68080000,,2783.75567537403
946,68160000,,2600.460065995774
947,68240000,,2556.1011774679187
948,68320000,,2529.9546334667903
949,68400000,,2359.8401773893597
950,68400000,3136.7498406854975,
951,68480000,,2757.07642360889
952,68560000,,2590.549883822989
953,68640000,,2521.491780659602
954,68720000,,2344.696386993543
955,68800000,,2640.646626614879
956,68880000,,2509.018694734386
957,68960000,,2460.8626807931737
958,69040000,,2680.691277485082
959,69120000,,2411.6193559413437
960,69120000,3141.7982747497126,
961,69200000,,2460.692182512007
962,69280000,,2239.5551844559773
963,69360000,,2450.5010061769417
964,69440000,,2414.5767899943944
965,69520000,,2168.504802452161
966,69600000,,2393.1098895311507
967,69680000,,2463.248508813339
968,69760000,,2210.6964899794298
969,69840000,,2143.397830776824
970,69840000,3118.410293802591,
971,69920000,,2589.002063877729
972,70000000,,2373.0790401156496
973,70080000,,2516.735176351461
974,70160000,,2252.0636061074442
975,70240000,,2528.751199806587
976,70320000,,2420.981941791019
977,70400000,,2330.437038509584
978,70480000,,2258.899588219914
979,70560000,,2293.8287146025264
980,70560000,3148.290441163476,
981,70640000,,2457.50262081734
982,70720000,,2494.8139514712957
983,70800000,,2431.859829613736
984,70880000,,2432.874213889323
985,70960000,,2158.268982773926
986,71040000,,2135.6501942608193
987,71120000,,2665.7482569966037
988,71200000,,2200.9576826679768
989,71280000,,2308.27859044185
990,71280000,3150.276356386923,
991,71360000,,2432.251611260829
992,71440000,,2388.165266941022
993,71520000,,2219.1625232575634
994,71600000,,2253.8261382427527
995,71680000,,2391.6696060426307
996,71760000,,2327.932249735782
997,71840000,,2589.649573865067
998,71920000,,2067.3571908268827
999,72000000,,2408.098442084881
