iteration,environment_steps,eval_episode_reward,train_episode_reward
897,64640000,,2888.7223243248186
898,64720000,,2892.200459966812
899,64800000,,2879.8917107992
900,64800000,2962.6090050059565,
901,64880000,,2764.2738107006267
902,64960000,,2730.645773405075
903,65040000,,2678.021430577961
904,65120000,,2617.8029757245513
905,65200000,,2764.8690827574474
906,65280000,,2718.8055488331697
907,65360000,,2644.4156258418716
908,65440000,,2762.4670551375243
909,65520000,,2830.302907567406
910,65520000,2935.615627379665,
911,65600000,,2851.3329179196894
912,65680000,,2945.166647082627
913,65760000,,2826.3619252215676
914,65840000,,2850.7033206761926
915,65920000,,2896.2805696530427
916,66000000,,2880.281555428467
917,66080000,,2861.4529021383337
918,66160000,,2967.7930778079817
919,66240000,,2892.454141104991
920,66240000,3005.307793018902,
921,66320000,,2931.6473394583563
922,66400000,,2906.3814360017464
923,66480000,,2933.084876000976
924,66560000,,2923.5769352188845
925,66640000,,2908.201827523033
926,66720000,,2809.4241848308734
927,66800000,,2856.901256362148
928,66880000,,2757.67494007223
929,66960000,,2934.956805310716
930,66960000,2978.621601801141,
931,67040000,,2988.2333138106856
932,67120000,,2783.733100067923
933,67200000,,2760.9449562889913
934,67280000,,2777.793903557686
935,67360000,,2897.7964050475416
936,67440000,,2720.0452985268143
937,67520000,,2936.8121321939607
938,67600000,,2866.3764229903773
939,67680000,,2957.9745950167544
940,67680000,3051.935590599868,
941,67760000,,2836.215465735508
942,67840000,,2976.2432093611073
943,67920000,,2903.3725474638986
944,68000000,,2971.2060695997147
945,68080000,,2895.0986929872465
946,68160000,,2830.2103461783972
947,68240000,,2893.4816672584884
948,68320000,,2892.3152594461594
949,68400000,,2747.859031524435
950,68400000,3050.419192104123,
951,68480000,,2839.270754347284
952,68560000,,2959.5368087686475
953,68640000,,2925.9373895085046
954,68720000,,2935.088833031431
955,68800000,,2899.2038364566165
956,68880000,,3032.028182787396
957,68960000,,2910.430660286248
958,69040000,,2898.7199709303036
959,69120000,,2958.949283935122
960,69120000,3053.582836346841,
961,69200000,,2885.254567817506
962,69280000,,2863.460985598406
963,69360000,,2950.856991899753
964,69440000,,2878.5027931887375
965,69520000,,2989.5402377722494
966,69600000,,3048.2870104549647
967,69680000,,2909.73852752219
968,69760000,,2848.190892200919
969,69840000,,2934.649216243303
970,69840000,3083.006798911951,
971,69920000,,2979.9010411751283
972,70000000,,3023.7931608866993
973,70080000,,2996.1521769904984
974,70160000,,2968.9701190172395
975,70240000,,2941.695348625855
976,70320000,,2949.612019653601
977,70400000,,2842.7571188173815
978,70480000,,3045.9771775864297
979,70560000,,2931.7873873639815
980,70560000,3090.391655932988,
981,70640000,,2976.429461119496
982,70720000,,2956.5328842229883
983,70800000,,2979.1412957197713
984,70880000,,3011.6313756125674
985,70960000,,2970.945546698993
986,71040000,,3045.7427987378396
987,71120000,,3017.651537911348
988,71200000,,3036.8852998525176
989,71280000,,2902.9802459868856
990,71280000,3092.054468005484,
991,71360000,,3022.0969758795604
992,71440000,,2980.942074115293
993,71520000,,2974.3829509208435
994,71600000,,2930.2040062581677
995,71680000,,2975.412202995872
996,71760000,,2967.3204288508828
997,71840000,,2884.8059800922774
998,71920000,,2960.543335403482
999,72000000,,2742.637769887437
