iteration,environment_steps,eval_episode_reward,train_episode_reward
924,66560000,,4835.206549004555
925,66640000,,4786.973913920105
926,66720000,,4775.5421218714455
927,66800000,,4815.258886671519
928,66880000,,4850.367101546316
929,66960000,,4861.834446120627
930,66960000,5019.1310092283575,
931,67040000,,4865.036110692744
932,67120000,,4763.220672099294
933,67200000,,4701.682257984054
934,67280000,,4862.310519036259
935,67360000,,4806.469644012803
936,67440000,,4823.367468953413
937,67520000,,4763.156526910587
938,67600000,,4765.750219409654
939,67680000,,4859.661465251638
940,67680000,5135.824668974896,
941,67760000,,4833.438343721251
942,67840000,,4819.110877792483
943,67920000,,4837.456254504231
944,68000000,,4813.2665282851685
945,68080000,,4860.872607677373
946,68160000,,4848.316540971672
947,68240000,,4841.623925220326
948,68320000,,4868.726876828848
949,68400000,,4852.631162157044
950,68400000,5034.550308314561,
951,68480000,,4833.561133239978
952,68560000,,4911.030184833643
953,68640000,,4795.826934863767
954,68720000,,4857.122341801203
955,68800000,,4767.13957870762
956,68880000,,4903.9709054798295
957,68960000,,4836.938340072605
958,69040000,,4834.775673561389
959,69120000,,4839.435823576161
960,69120000,5047.570446989494,
961,69200000,,4848.4375359518435
962,69280000,,4888.809535796989
963,69360000,,4869.348918567175
964,69440000,,4903.083354967719
965,69520000,,4883.39082281048
966,69600000,,4875.403353207652
967,69680000,,4840.679378563242
968,69760000,,4796.479388735722
969,69840000,,4798.163967850662
970,69840000,5103.741049340851,
971,69920000,,4892.270959228282
972,70000000,,4876.628082860508
973,70080000,,4922.852426636056
974,70160000,,4853.143676632637
975,70240000,,4869.535882381506
976,70320000,,4876.012431546803
977,70400000,,4792.967923484294
978,70480000,,4741.850274648734
979,70560000,,4825.937376090884
980,70560000,5164.536209644037,
981,70640000,,4788.973559961013
982,70720000,,4913.903654696643
983,70800000,,4842.342601527921
984,70880000,,4935.162269800648
985,70960000,,4851.191864981991
986,71040000,,4825.8167800321025
987,71120000,,4778.029663581238
988,71200000,,4728.3492385298
989,71280000,,4881.6355194289845
990,71280000,5133.426464062358,
991,71360000,,4867.261919016675
992,71440000,,4881.033426955776
993,71520000,,4884.659790010692
994,71600000,,4803.944178877474
995,71680000,,4807.095119146201
996,71760000,,4851.954959077555
997,71840000,,4803.982236437521
998,71920000,,4856.891414579996
999,72000000,,4873.195754550752
