iteration,environment_steps,eval_episode_reward,train_episode_reward
896,64560000,,2658.364289191932
897,64640000,,2661.943478509905
898,64720000,,2663.7434604185137
899,64800000,,2656.8663490482986
900,64800000,2651.591641775245,
901,64880000,,2658.2087951207977
902,64960000,,2660.4336221142903
903,65040000,,2659.2811345648815
904,65120000,,2658.760471349804
905,65200000,,2660.679052230838
906,65280000,,2657.4699228154836
907,65360000,,2663.4536611491194
908,65440000,,2662.567265275366
909,65520000,,2662.462960878497
910,65520000,2657.110413270105,
911,65600000,,2662.3764804362663
912,65680000,,2659.770300725274
913,65760000,,2661.0989771053737
914,65840000,,2660.15627106161
915,65920000,,2660.824533354814
916,66000000,,2661.915205293066
917,66080000,,2663.914114270412
918,66160000,,2664.108366379366
919,66240000,,2662.710597032972
920,66240000,2656.732642858562,
921,66320000,,2661.5366781460857
922,66400000,,2658.9870027580523
923,66480000,,2660.2617432866696
924,66560000,,2661.110753736147
925,66640000,,2658.1523767004996
926,66720000,,2659.8565314660273
927,66800000,,2661.2765125089454
928,66880000,,2661.1745330660765
929,66960000,,2657.0222276844916
930,66960000,2653.6596773557694,
931,67040000,,2656.672609641589
932,67120000,,2659.712283360163
933,67200000,,2655.2439393175655
934,67280000,,2660.5205266831267
935,67360000,,2655.869048364349
936,67440000,,2656.2447944082137
937,67520000,,2657.307085981862
938,67600000,,2656.256631559333
939,67680000,,2653.955443755263
940,67680000,2650.8792812382258,
941,67760000,,2658.2045604000136
942,67840000,,2655.6039926648277
943,67920000,,2655.190742390741
944,68000000,,2650.1498915899174
945,68080000,,2656.137549539239
946,68160000,,2656.256739370822
947,68240000,,2653.453368085163
948,68320000,,2652.718805115207
949,68400000,,2652.6391437344146
950,68400000,2644.7461278527503,
951,68480000,,2652.8747319950016
952,68560000,,2653.2779896043285
953,68640000,,2657.1293038189833
954,68720000,,2655.3914554511957
955,68800000,,2654.6128819737414
956,68880000,,2620.154664022433
957,68960000,,2653.943694858878
958,69040000,,2655.5668283985697
959,69120000,,2653.4615202104915
960,69120000,2650.032171507062,
961,69200000,,2659.9336220725518
962,69280000,,2653.865441386719
963,69360000,,2652.7760600826373
964,69440000,,2651.141190918829
965,69520000,,2656.8865771546652
966,69600000,,2656.661832143879
967,69680000,,2657.344764587901
968,69760000,,2655.440702367881
969,69840000,,2655.561124755312
970,69840000,2652.172779312658,
971,69920000,,2659.450376015
972,70000000,,2662.1238540495433
973,70080000,,2655.94348745306
974,70160000,,2660.139620227988
975,70240000,,2659.578895328469
976,70320000,,2662.3888385970727
977,70400000,,2638.279747706358
978,70480000,,2664.4610373757528
979,70560000,,2666.4699904478944
980,70560000,2659.7330899731583,
981,70640000,,2667.62058419591
982,70720000,,2671.5080907984116
983,70800000,,2671.036810954118
984,70880000,,2671.07981610602
985,70960000,,2679.16887313766
986,71040000,,2670.7367604173487
987,71120000,,2673.055454995049
988,71200000,,2679.071304990998
989,71280000,,2675.9265599975797
990,71280000,2671.399609111509,
991,71360000,,2679.0624378172815
992,71440000,,2682.926270978552
993,71520000,,2684.5960528325195
994,71600000,,2680.209105926909
995,71680000,,2688.4362456929603
996,71760000,,2687.173151175035
997,71840000,,2684.9684628572018
998,71920000,,2690.338097228048
999,72000000,,2695.118991718449
